,location,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE
14803,ВРШАЦ,2018-10-06,0,0,16,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22
14804,ВРШАЦ,2018-10-07,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
14805,ВРШАЦ,2018-10-08,0,0,16,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14806,ВРШАЦ,2018-10-09,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
14807,ВРШАЦ,2018-10-10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14808,ВРШАЦ,2018-10-11,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1
14809,ВРШАЦ,2018-10-12,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
14810,ВРШАЦ,2018-10-13,0,0,11,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14811,ВРШАЦ,2018-10-14,0,0,21,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0
14812,ВРШАЦ,2018-10-15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
14813,ВРШАЦ,2018-10-16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
14814,ВРШАЦ,2018-10-17,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
14815,ВРШАЦ,2018-10-18,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
14816,ВРШАЦ,2018-10-19,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
14817,ВРШАЦ,2018-10-20,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14818,ВРШАЦ,2018-10-21,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
14819,ВРШАЦ,2018-10-22,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
14820,ВРШАЦ,2018-10-23,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14821,ВРШАЦ,2018-10-24,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14822,ВРШАЦ,2018-10-25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14823,ВРШАЦ,2018-10-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14824,ВРШАЦ,2018-10-27,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14825,ВРШАЦ,2018-10-28,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
14826,ВРШАЦ,2018-10-29,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
14827,ВРШАЦ,2018-10-30,0,0,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
14828,ВРШАЦ,2018-10-31,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
14829,ВРШАЦ,2018-11-01,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14830,ВРШАЦ,2018-11-02,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14831,ВРШАЦ,2018-11-03,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14832,ВРШАЦ,2018-11-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15946,КРАГУЈЕВАЦ,2018-02-05,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15947,КРАГУЈЕВАЦ,2018-02-06,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15948,КРАГУЈЕВАЦ,2018-02-07,0,2,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15949,КРАГУЈЕВАЦ,2018-02-08,0,2,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0
15950,КРАГУЈЕВАЦ,2018-02-09,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
15951,КРАГУЈЕВАЦ,2018-02-10,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15952,КРАГУЈЕВАЦ,2018-02-11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15953,КРАГУЈЕВАЦ,2018-02-12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15954,КРАГУЈЕВАЦ,2018-02-13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
15955,КРАГУЈЕВАЦ,2018-02-14,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
15956,КРАГУЈЕВАЦ,2018-02-15,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
15957,КРАГУЈЕВАЦ,2018-02-16,0,4,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0
15958,КРАГУЈЕВАЦ,2018-02-17,0,3,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0
15959,КРАГУЈЕВАЦ,2018-02-18,0,11,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0
15960,КРАГУЈЕВАЦ,2018-02-19,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15961,КРАГУЈЕВАЦ,2018-02-20,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
15962,КРАГУЈЕВАЦ,2018-02-21,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15963,КРАГУЈЕВАЦ,2018-02-22,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15964,КРАГУЈЕВАЦ,2018-02-23,0,5,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
15965,КРАГУЈЕВАЦ,2018-02-24,0,6,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
15966,КРАГУЈЕВАЦ,2018-02-25,0,2,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15967,КРАГУЈЕВАЦ,2018-02-26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15968,КРАГУЈЕВАЦ,2018-02-27,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15969,КРАГУЈЕВАЦ,2018-02-28,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15970,КРАГУЈЕВАЦ,2018-03-01,0,4,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15971,КРАГУЈЕВАЦ,2018-03-02,0,10,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15972,КРАГУЈЕВАЦ,2018-03-03,0,4,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15973,КРАГУЈЕВАЦ,2018-03-04,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15974,КРАГУЈЕВАЦ,2018-03-05,0,2,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
15975,КРАГУЈЕВАЦ,2018-03-06,0,4,0,0,0,0,0,0,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15976,КРАГУЈЕВАЦ,2018-03-07,0,9,0,0,0,0,0,0,0,40,43,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0
15977,КРАГУЈЕВАЦ,2018-03-08,0,4,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
15978,КРАГУЈЕВАЦ,2018-03-09,0,44,0,0,15,0,0,0,0,65,22,0,0,0,0,0,0,0,0,1,0,0,8,0,10,0
15979,КРАГУЈЕВАЦ,2018-03-10,0,69,0,0,18,0,0,0,0,140,24,0,0,0,0,1,0,0,0,2,0,0,37,0,3,0
15980,КРАГУЈЕВАЦ,2018-03-11,0,98,0,0,205,0,0,0,0,162,93,0,0,0,0,0,0,0,0,40,0,0,95,0,60,0
15981,КРАГУЈЕВАЦ,2018-03-12,0,53,0,0,83,0,0,0,0,97,29,0,0,0,0,0,0,0,0,29,0,0,40,0,45,0
15982,КРАГУЈЕВАЦ,2018-03-13,0,7,0,0,8,0,0,0,0,10,17,0,0,0,0,0,0,0,0,8,0,0,12,0,16,0
15983,КРАГУЈЕВАЦ,2018-03-14,0,2,0,0,1,0,0,0,0,5,3,0,0,0,0,0,0,1,0,5,0,0,12,0,2,0
15984,КРАГУЈЕВАЦ,2018-03-15,0,4,0,0,15,0,0,0,0,14,11,0,0,0,0,0,0,6,0,3,0,0,4,0,18,0
15985,КРАГУЈЕВАЦ,2018-03-16,0,16,0,0,16,0,0,0,0,45,36,0,0,0,0,0,0,39,0,36,0,0,23,0,19,0
15986,КРАГУЈЕВАЦ,2018-03-17,0,2,0,0,8,0,0,0,0,10,13,0,0,0,0,1,0,16,0,18,0,0,10,0,13,0
15987,КРАГУЈЕВАЦ,2018-03-18,0,3,0,0,1,0,0,0,0,4,17,0,0,0,0,0,0,6,0,3,0,0,0,0,1,0
15988,КРАГУЈЕВАЦ,2018-03-19,0,3,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
15989,КРАГУЈЕВАЦ,2018-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
15990,КРАГУЈЕВАЦ,2018-03-21,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0
15991,КРАГУЈЕВАЦ,2018-03-22,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0
15992,КРАГУЈЕВАЦ,2018-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15993,КРАГУЈЕВАЦ,2018-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15994,КРАГУЈЕВАЦ,2018-03-25,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
15995,КРАГУЈЕВАЦ,2018-03-26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15996,КРАГУЈЕВАЦ,2018-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15997,КРАГУЈЕВАЦ,2018-03-28,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
15998,КРАГУЈЕВАЦ,2018-03-29,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,4,0,1,0
15999,КРАГУЈЕВАЦ,2018-03-30,0,0,0,0,34,0,16,0,0,0,43,0,5,0,0,0,0,0,0,4,0,0,16,0,6,0
16000,КРАГУЈЕВАЦ,2018-03-31,4,1,0,0,143,0,95,0,0,2,112,0,12,0,0,1,0,0,0,29,0,0,44,0,12,0
16001,КРАГУЈЕВАЦ,2018-04-01,1,0,0,0,27,0,106,0,0,0,67,0,14,0,0,0,0,0,0,5,1,0,92,0,6,0
16002,КРАГУЈЕВАЦ,2018-04-02,3,0,0,0,5,0,10,0,0,0,10,0,5,0,0,0,0,0,0,1,0,0,8,0,1,0
16003,КРАГУЈЕВАЦ,2018-04-03,5,1,0,0,82,0,22,0,0,0,22,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0
16004,КРАГУЈЕВАЦ,2018-04-04,1,0,0,0,150,0,8,0,0,0,18,0,20,0,0,0,0,0,0,2,0,0,10,0,0,0
16005,КРАГУЈЕВАЦ,2018-04-05,1,0,0,0,68,0,28,0,0,1,23,0,21,0,0,0,0,0,0,0,0,0,12,0,1,0
16006,КРАГУЈЕВАЦ,2018-04-06,0,0,0,0,15,0,4,0,0,0,3,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0
16007,КРАГУЈЕВАЦ,2018-04-07,0,0,0,0,143,0,32,0,0,0,3,0,12,0,0,1,0,0,0,0,0,0,3,0,0,0
16008,КРАГУЈЕВАЦ,2018-04-08,12,0,0,0,230,0,109,0,0,0,26,0,68,0,0,0,0,0,0,0,0,0,12,0,0,0
16009,КРАГУЈЕВАЦ,2018-04-09,20,0,0,0,255,0,199,0,0,0,10,0,1,2,0,0,0,20,0,1,2,0,48,0,0,0
16010,КРАГУЈЕВАЦ,2018-04-10,11,0,0,0,201,0,78,0,0,0,2,0,10,3,0,0,0,12,0,0,3,0,15,0,0,0
16011,КРАГУЈЕВАЦ,2018-04-11,19,0,0,0,158,0,108,0,0,0,10,1,35,6,0,0,0,32,0,2,5,0,30,0,0,0
16012,КРАГУЈЕВАЦ,2018-04-12,20,0,0,0,288,0,218,0,0,0,8,3,40,120,1,1,0,110,0,1,22,0,102,0,1,0
16013,КРАГУЈЕВАЦ,2018-04-13,15,0,0,0,95,0,84,0,0,0,3,5,7,133,2,0,0,88,0,1,11,0,61,0,0,0
16014,КРАГУЈЕВАЦ,2018-04-14,11,0,0,0,88,0,122,0,0,0,1,1,11,203,3,1,0,20,0,0,24,0,43,0,0,0
16015,КРАГУЈЕВАЦ,2018-04-15,33,0,0,0,202,0,129,0,0,0,0,10,68,303,2,0,0,12,0,0,1,0,52,0,0,0
16016,КРАГУЈЕВАЦ,2018-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16017,КРАГУЈЕВАЦ,2018-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16018,КРАГУЈЕВАЦ,2018-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16019,КРАГУЈЕВАЦ,2018-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16020,КРАГУЈЕВАЦ,2018-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16021,КРАГУЈЕВАЦ,2018-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16022,КРАГУЈЕВАЦ,2018-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16023,КРАГУЈЕВАЦ,2018-04-23,13,0,0,0,32,0,5,0,0,0,1,0,52,44,352,0,0,6,0,0,110,0,145,0,0,0
16024,КРАГУЈЕВАЦ,2018-04-24,1,0,0,0,5,0,1,0,0,0,1,6,62,18,198,1,0,1,1,0,69,0,98,0,1,0
16025,КРАГУЈЕВАЦ,2018-04-25,1,0,0,0,22,0,2,0,0,0,2,4,45,10,88,1,0,5,3,0,1,0,28,0,1,0
16026,КРАГУЈЕВАЦ,2018-04-26,2,0,0,0,25,0,3,0,0,0,1,3,22,22,155,2,0,2,6,0,12,0,108,0,3,0
16027,КРАГУЈЕВАЦ,2018-04-27,3,0,0,0,10,0,5,0,0,0,3,6,10,8,60,1,0,1,1,0,8,0,51,0,1,0
16028,КРАГУЈЕВАЦ,2018-04-28,10,0,0,0,3,0,65,0,0,0,0,2,66,10,67,10,0,0,0,0,68,0,102,0,1,0
16029,КРАГУЈЕВАЦ,2018-04-29,5,0,0,0,13,0,10,0,0,0,1,0,68,16,101,6,0,0,2,0,42,0,107,0,0,0
16030,КРАГУЈЕВАЦ,2018-04-30,3,0,0,0,2,0,0,0,0,0,1,0,12,14,52,2,0,0,5,0,6,0,4,0,0,0
16031,КРАГУЈЕВАЦ,2018-05-01,0,0,0,0,1,0,1,0,0,0,1,1,2,8,19,1,0,1,1,0,10,0,8,0,1,0
16032,КРАГУЈЕВАЦ,2018-05-02,0,0,0,0,0,0,2,0,0,0,2,2,1,10,8,3,0,0,13,0,1,0,7,0,1,0
16033,КРАГУЈЕВАЦ,2018-05-03,0,0,0,0,12,0,0,0,0,0,0,3,0,12,15,2,0,2,6,0,2,0,10,0,0,0
16034,КРАГУЈЕВАЦ,2018-05-04,0,0,0,0,4,0,0,0,0,0,0,0,1,8,6,1,0,1,8,0,1,0,6,0,0,0
16035,КРАГУЈЕВАЦ,2018-05-05,0,0,0,0,3,0,0,0,0,0,0,2,1,3,6,5,0,0,10,0,2,0,7,0,0,0
16036,КРАГУЈЕВАЦ,2018-05-06,0,0,0,0,2,0,0,0,0,0,1,0,2,5,10,6,0,0,20,0,0,0,6,0,0,0
16037,КРАГУЈЕВАЦ,2018-05-07,3,0,0,0,2,0,0,0,0,0,1,0,12,14,52,2,0,0,5,0,6,0,4,0,0,0
16038,КРАГУЈЕВАЦ,2018-05-08,0,0,0,0,1,0,1,0,0,0,1,1,2,8,19,1,0,1,1,0,10,0,8,0,1,0
16039,КРАГУЈЕВАЦ,2018-05-09,0,0,0,0,0,0,2,0,0,0,2,2,1,10,8,3,0,0,13,0,1,0,7,0,1,0
16040,КРАГУЈЕВАЦ,2018-05-10,0,0,0,0,12,0,0,0,0,0,0,3,0,12,15,2,0,2,6,0,2,0,10,0,0,0
16041,КРАГУЈЕВАЦ,2018-05-11,0,0,0,0,4,0,0,0,0,0,0,0,1,8,6,1,0,1,8,0,1,0,6,0,0,0
16042,КРАГУЈЕВАЦ,2018-05-12,0,0,0,0,3,0,0,0,0,0,0,2,1,3,6,5,0,0,10,0,2,0,7,0,0,0
16043,КРАГУЈЕВАЦ,2018-05-13,0,0,0,0,2,0,0,0,0,0,1,0,2,5,10,6,0,0,20,0,0,0,6,0,0,0
16044,КРАГУЈЕВАЦ,2018-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,6,0,2
16045,КРАГУЈЕВАЦ,2018-05-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16046,КРАГУЈЕВАЦ,2018-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
16047,КРАГУЈЕВАЦ,2018-05-17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,6,0,0,0,0,1,0,3
16048,КРАГУЈЕВАЦ,2018-05-18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4
16049,КРАГУЈЕВАЦ,2018-05-19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3
16050,КРАГУЈЕВАЦ,2018-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5
16051,КРАГУЈЕВАЦ,2018-05-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,20
16052,КРАГУЈЕВАЦ,2018-05-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1
16053,КРАГУЈЕВАЦ,2018-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
16054,КРАГУЈЕВАЦ,2018-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13
16055,КРАГУЈЕВАЦ,2018-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14
16056,КРАГУЈЕВАЦ,2018-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10
16057,КРАГУЈЕВАЦ,2018-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5
16058,КРАГУЈЕВАЦ,2018-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16059,КРАГУЈЕВАЦ,2018-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16060,КРАГУЈЕВАЦ,2018-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16061,КРАГУЈЕВАЦ,2018-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16062,КРАГУЈЕВАЦ,2018-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16063,КРАГУЈЕВАЦ,2018-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16064,КРАГУЈЕВАЦ,2018-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16065,КРАГУЈЕВАЦ,2018-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16066,КРАГУЈЕВАЦ,2018-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16067,КРАГУЈЕВАЦ,2018-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16068,КРАГУЈЕВАЦ,2018-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16069,КРАГУЈЕВАЦ,2018-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16070,КРАГУЈЕВАЦ,2018-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16071,КРАГУЈЕВАЦ,2018-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16072,КРАГУЈЕВАЦ,2018-06-11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,1,3,0,5,0,0,1,0,3,0,3
16073,КРАГУЈЕВАЦ,2018-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,3,0,3,0,1
16074,КРАГУЈЕВАЦ,2018-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,5,0,0,1,0,10,0,0
16075,КРАГУЈЕВАЦ,2018-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0
16076,КРАГУЈЕВАЦ,2018-06-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
16077,КРАГУЈЕВАЦ,2018-06-16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,1,0,0
16078,КРАГУЈЕВАЦ,2018-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,9,0,0,0,0,0,0,0
16079,КРАГУЈЕВАЦ,2018-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0
16080,КРАГУЈЕВАЦ,2018-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
16081,КРАГУЈЕВАЦ,2018-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16082,КРАГУЈЕВАЦ,2018-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16083,КРАГУЈЕВАЦ,2018-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16084,КРАГУЈЕВАЦ,2018-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,2
16085,КРАГУЈЕВАЦ,2018-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,1,0,18
16086,КРАГУЈЕВАЦ,2018-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,2
16087,КРАГУЈЕВАЦ,2018-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0
16088,КРАГУЈЕВАЦ,2018-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16089,КРАГУЈЕВАЦ,2018-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16090,КРАГУЈЕВАЦ,2018-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1
16091,КРАГУЈЕВАЦ,2018-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,2,0,3
16092,КРАГУЈЕВАЦ,2018-07-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,6
16093,КРАГУЈЕВАЦ,2018-07-02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1
16094,КРАГУЈЕВАЦ,2018-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,1,0,0
16095,КРАГУЈЕВАЦ,2018-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,4
16096,КРАГУЈЕВАЦ,2018-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,4
